,id,rated,created_at,last_move_at,turns,white_id,white_rating,black_id,black_rating,moves
3722,iNE1lale,True,1453920000000.0,1453930000000.0,60,sysodaff,1558,v_clava38,1764,e4 e5 Qh5 d6 Bc4 g6 Qe2 Nf6 d3 a6 Bg5 Nc6 Nf3 Na5 Nbd2 Be7 O-O-O Bg4 h3 Bd7 Nb3 Nxc4 dxc4 a5 Bxf6 Bxf6 Rd5 a4 Na5 b6 Nb7 Qb8 Nxd6+ cxd6 Rhd1 Be7 Ng5 Bxg5+ f4 Bxf4+ Kb1 O-O Rxd6 Be6 Qf2 Qc8 Qxb6 Qxc4 b3 axb3 Rd8 bxc2+ Kb2 Qxa2+ Kc3 cxd1=Q Rxd1 Rac8+ Kd3 Qc2#
3723,1AmC7sn1,True,1471947340585.0,1471948064630.0,60,lizimari,1303,lekope,1889,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Bd7 Be3 cxd4 cxd4 Nge7 Nc3 Ng6 Bd3 Bb4 Bd2 O-O O-O a6 a3 Be7 b4 Rc8 b5 axb5 Bxb5 Ncxe5 dxe5 Rxc3 Bxc3 Bxb5 Re1 Bc5 Rb1 Bc6 Ng5 Qxg5 Rc1 d4 f3 dxc3+ Kh1 Rd8 Qb3 Nf4 Rc2 Rd2 Rxd2 cxd2 Re2 Nxe2 Qc2 Bxf3 Qxh7+ Kxh7 a4 Qxg2#
3724,cjSA92g5,False,1488580000000.0,1488590000000.0,134,penguin100,1428,sp37578,1279,d4 d5 e3 Nf6 Bb5+ Nc6 Bxc6+ bxc6 Nc3 Bb7 Na4 e6 Nc5 Bxc5 dxc5 Qd7 b4 O-O Bb2 h6 Ba3 a5 b5 cxb5 c6 Qxc6 Bxf8 Kxf8 Qd2 d4 exd4 Qxg2 O-O-O Qxh1 Nf3 Qxf3 Qd3 Qxd3 cxd3 Rd8 Kd2 Rxd4 f3 Bxf3 Rf1 Bd5 Kc3 Rh4 Rh1 Bxa2 h3 Bd5 Rh2 Rc4+ dxc4 bxc4 Ra2 Bg2 Rxg2 g5 Kxc4 Ne4 Ra2 h5 Rxa5 g4 hxg4 hxg4 Ra8+ Ke7 Kb5 Kd6 Ra4 Nf2 Ra6+ Kd7 Kc5 g3 Ra1 f5 Rg1 f4 Kd4 Kd6 Rg2 e5+ Kc3 Kd5 Kd2 c5 Ke2 c4 Kd2 e4 Kc3 e3 Rg1 e2 Kd2 Ke4 Kxe2 Kd4 Kf3 Ke5 Re1+ Kf5 Rc1 Ne4 Rxc4 Ng5+ Kg2 Kg4 Rb4 Nh3 Rb1 f3+ Kf1 g2+ Ke1 g1=Q+ Kd2 Qxb1 Kc3 f2 Kc4 Qd1 Kc5 f1=Q Kb6 Qc4 Kb7 Qb1+ Ka7 Qa4#
3725,sxjj9iMf,True,1494210000000.0,1494210000000.0,32,cuwer1234,1438,manrod420,1467,e4 e5 d4 exd4 Qxd4 d6 f4 Nf6 e5 dxe5 Qxe5+ Be7 Nf3 Nc6 Qg5 O-O Bd3 Re8 Qh4 Bb4+ Kd1 Ne4 Ng5 Nxg5 fxg5 Ne5 Qxh7+ Kf8 Qh8+ Ke7 Qxg7 Bg4#
3726,5Vr0mXnf,False,1495900000000.0,1495900000000.0,94,mredes,1407,xxofficialmasterxx,1866,d4 d5 e3 Nf6 c4 e6 c5 c6 b4 Ne4 b5 cxb5 Bxb5+ Bd7 a4 a6 Bxd7+ Nxd7 Bd2 Be7 Nc3 Nxd2 Qxd2 O-O Nf3 Qc7 O-O Rfd8 Ne2 e5 Rac1 exd4 Nexd4 Nxc5 Rb1 Nxa4 Rfc1 Qd7 Ne5 Qd6 f4 f6 Ng4 Qd7 h3 Rac8 f5 Nc5 Rd1 Ne4 Qa5 Nc3 Ne6 Re8 Rf1 Nxb1 Rxb1 Bd8 Qe1 b5 Qh4 Rxe6 fxe6 Qxe6 Qg3 Bc7 Qf3 Qe4 Qe2 Qxb1+ Kf2 Be5 Nxe5 Rc2 Qxc2 Qxc2+ Kf3 fxe5 g4 b4 e4 b3 exd5 b2 d6 b1=Q d7 Qb8 g5 Qb7+ Kg4 Qxd7+ Kh5 Qxh3#
3727,Cv4vUhmn,True,1503640000000.0,1503640000000.0,42,poocasso,1438,robertg6,1698,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 Re1 O-O d3 d6 a3 Na5 Ba2 Nc6 b4 Bb6 Nc3 a6 Nd5 Nxd5 exd5 Nd4 Nxd4 Bxd4 Rb1 Qf6 Rf1 Qg6 Kh1 f5 c3 Bxc3 Qc2 Bd4 Qxc7 f4 Bb2 f3 Bxd4 Qxg2#
3728,dEWV0sR1,False,1488840000000.0,1488840000000.0,108,sp37578,1309,run5k,1527,e4 d5 exd5 Qxd5 Nc3 Qd8 d3 e6 Be3 a6 Be2 h6 Qd2 Nf6 Nf3 Nc6 Nd4 Nxd4 Bxd4 Qxd4 Qe3 Qd8 O-O Be7 h3 O-O d4 Qd6 Qe5 Qb6 Rfd1 Qxb2 Rdb1 Qxc3 Rb3 Qxc2 Bd3 Qd2 Qe2 Qg5 Qe3 Qxe3 fxe3 Bd6 Re1 e5 dxe5 Bxe5 Rc3 Bxc3 Rc1 Bd2 Rxc7 Bxe3+ Kf1 Bf4 Rc2 Be6 Bc4 Bxc4+ Rxc4 Rac8 Rxf4 Rc2 Rf2 Rxf2+ Kxf2 Ne4+ Ke3 Nc3 a3 Re8+ Kd4 Nb5+ Kc5 Nxa3 Kb6 Re5 Kxb7 Re6 Ka7 f5 Kb7 g5 Kc7 g4 hxg4 fxg4 Kb7 h5 Kc7 h4 Kd7 Rh6 Ke7 h3 gxh3 gxh3 Kd7 h2 Kc7 h1=Q Kd7 Qb7+ Kd8 Rf6 Ke8 Rf8#
3729,u8spfpAh,True,1486573764481.0,1486574588974.0,113,shmelev_a,1500,josephelbouhessaini,1261,e4 b6 Nf3 h5 Bc4 Rh6 d4 Rc6 Bd5 Rf6 Bxa8 Na6 e5 Rf4 Bxf4 Nb4 O-O d6 exd6 Bf5 Nc3 Nxc2 Rc1 f6 Bc6+ Kf7 Rxc2 g5 Bxg5 fxg5 Nxg5+ Kf6 Qxh5 Bxc2 Nge4+ Ke6 Qg6+ Nf6 Re1 Bd3 Nc5+ Kxd6 Nb7+ Kxc6 Nxd8+ Kd7 Nb7 Bxg6 a4 Kc6 Nd8+ Kd6 Nb5+ Kd7 Ne6 c6 Nxf8+ Ke8 Nxg6 cxb5 axb5 a5 Re6 Nd5 h4 Nc7 Rxe7+ Kd8 Rxc7 a4 h5 Kxc7 h6 Kd6 h7 Kd5 h8=Q a3 bxa3 Kc4 Qe5 Kb3 Qd6 Kc4 Qxb6 Kd3 Qc5 Ke4 f3+ Ke3 Qe5+ Kd3 d5 Kd2 Qe4 Kc3 Kf2 Kb3 Ke2 Kxa3 Qc4 Kb2 Kd2 Kb1 Nf4 Kb2 Qc3+ Ka2 Qb4 Ka1 Kc2 Ka2 Qb2#
3730,UVUUmRSQ,False,1488730000000.0,1488730000000.0,56,penguin100,1393,sp37578,1309,d4 d5 e3 Nf6 Bb5+ Nc6 Bd3 e6 c3 Bd6 Nf3 Bd7 O-O Qe7 g3 O-O e4 dxe4 Be2 exf3 Bxf3 h6 Bxc6 Bxc6 b3 b5 Ba3 Bxa3 Nxa3 Qxa3 Qc1 Qxc1 Raxc1 Rfe8 c4 bxc4 bxc4 Red8 Rfd1 Rab8 a3 Rb3 Ra1 Rc3 Rac1 Rxa3 d5 exd5 cxd5 Rxd5 Rxd5 Bxd5 Rxc7 Ra1+ Rc1 Rxc1#
3731,tDyA0oQp,True,1495610000000.0,1495610000000.0,22,u-rock,1303,masterzyd,1248,e4 d5 Nc3 d4 Nd5 c6 Nf4 e5 Nfe2 Qf6 Nf3 Bg4 h3 Bxf3 gxf3 Qxf3 Rg1 Bc5 Rg5 d3 cxd3 Qxf2#
3732,7yEF9qGL,True,1467812509895.0,1467813471402.0,102,dinetto,1617,aka121,1846,e4 e6 d4 d5 e5 c5 dxc5 Bxc5 Nf3 Nc6 Bb5 Bd7 a3 Qb6 Nc3 Bxf2+ Kf1 Bc5 b4 Be7 Bxc6 Bxc6 Nd4 Rc8 b5 Bd7 Bd2 Qxd4 Qe2 Bd8 Qe1 Ba5 Ne2 Qxd2 Qxd2 Bxd2 Ra2 Bxb5 a4 Bxe2+ Kxe2 Bc3 Rb1 Rb8 a5 a6 Rb3 Bxe5 h4 Nf6 Re3 Bd6 Kf3 O-O g4 Bc5 Rc3 Rfc8 h5 Ne4 Rd3 Bd6 Ra4 Rc3 Rxc3 Nxc3 Rd4 Rc8 g5 Ne4 Kg4 Rc4 Rxc4 dxc4 h6 g6 Kh4 Bc5 Kg4 b6 axb6 Bxb6 Kf4 a5 Kxe4 a4 Kf3 a3 c3 a2 Ke2 a1=Q Kf3 Qd1+ Ke4 Qd5+ Kf4 e5+ Kg4 Qg2+ Kh4 Bf2#
3733,HvPJbptf,False,1494893596909.0,1494894683317.0,99,deniste,1505,babblingboy,1405,e4 e5 Bc4 Nf6 Nf3 Bc5 Nxe5 O-O d4 Bb4+ c3 Bd6 Nf3 Nxe4 O-O Nc6 Re1 Nf6 Bg5 Be7 Qb3 d5 Bxd5 Nxd5 Bxe7 Ndxe7 Ne5 Nxe5 dxe5 Qd2 Rd1 Qf4 Nd2 Qxe5 Nf3 Qf6 Qb4 Nc6 Qe4 Bg4 Qxg4 Ne5 Nxe5 Qxe5 f4 Qc5+ Kh1 Rad8 Qf3 Rxd1+ Rxd1 Qc4 b3 Qc6 Qxc6 bxc6 Rd7 h6 Rxc7 Re8 h3 Re1+ Kh2 Ra1 Rxa7 Rf1 Kg3 f6 c4 Kh7 Rc7 Kg6 Rxc6 Kf5 Rc5+ Kg6 h4 Rd1 h5+ Kh7 a4 Rd3+ Kg4 Rxb3 g3 Ra3 a5 Kg8 Kf5 Rxg3 a6 Ra3 Rc6 Ra5+ Kg6 Rg5+ fxg5 fxg5 Rc8#
3734,5vl7n36r,True,1441280000000.0,1441280000000.0,107,fulowa,1776,alpervsmagnus,1401,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Nb3 e5 Bd3 Nc6 O-O Be6 f4 Be7 f5 Bd7 Bg5 Qb6+ Kh1 O-O-O a4 h6 Bd2 g5 a5 Qa7 Nd5 Nxd5 exd5 Nb8 Qe2 f6 Be3 Qa8 Bb6 Rdg8 Qd2 g4 Qc3+ Nc6 dxc6 Bxc6 Be4 h5 Bxc6 bxc6 Qxc6+ Qxc6 Rfe1 Bd8 Bxd8 Kxd8 Re2 h4 Kg1 h3 g3 Qf3 Rae1 Rg5 Nd2 Qa8 Nc4 Ke7 Ne3 Rc8 Rd2 Rc5 b4 Rc3 Nd5+ Kf7 Nxc3 Qf3 Ne4 Rxf5 Rf2 Qxe4 Rxe4 Rxf2 Kxf2 f5 Rc4 d5 Rc6 f4 Rxa6 f3 Rc6 d4 a6 e4 a7 e3+ Kf1 d3 a8=Q e2+ Kf2 d2 Qb7+ Kg8 Rc8#
3735,6nhmCTTc,True,1504288907867.0,1504289486828.0,41,horst36,1417,sergeiv011988,1407,c4 Nf6 d4 g6 d5 e6 a3 Bg7 Nc3 O-O Nf3 c6 Bg5 cxd5 Rc1 Nc6 b4 a6 e3 dxc4 Bxc4 b5 Be2 Re8 Ne4 Bb7 Nd6 Rb8 Rc5 Re7 Nd4 Nxd4 Qxd4 Qb6 Nxb7 Rxb7 Bxf6 Bxf6 Qxf6 Kf8 Qh8#
3736,3PPqkjjS,True,1496770000000.0,1496770000000.0,58,zuzaramos,1539,trrrrillionaire,1397,d4 Nf6 g3 g6 Bg2 Bg7 c3 O-O Nd2 d6 h3 Nbd7 Qb3 e5 Ngf3 h6 h4 Re8 dxe5 dxe5 e3 e4 Nh2 Nc5 Qc4 Nd3+ Kf1 Ne5 Qb3 Be6 Qxb7 Qd7 Bxe4 Nxe4 Nxe4 Bh3+ Ke2 Qd3+ Ke1 Rad8 Bd2 Bg4 Nxg4 Nf3+ Kd1 Rxe4 Kc1 Qxd2+ Kb1 Qd3+ Kc1 Bxc3 Nxh6+ Kh7 h5 Bd2+ Kd1 Bxe3#
3737,cEGI19i1,True,1496260000000.0,1496260000000.0,52,mikiduda,1383,szachysta,1045,e4 e6 Nf3 f6 e5 c6 exf6 gxf6 Bc4 Qb6 O-O Bd6 d3 a6 Be3 Qd8 Nc3 b5 Bb3 Qa5 Bd2 Qc7 Ne4 Be7 a3 Bf8 Bb4 Bxb4 axb4 d5 Nc5 e5 c4 e4 dxe4 dxe4 Re1 Bf5 cxb5 cxb5 Bxg8 Rxg8 Nxe4 Qg7 Nxf6+ Kf7 Ne5+ Kxf6 Qd6+ Be6 Re3 Qxg2#
3738,fsVliFww,True,1504215301616.0,1504215901188.0,87,mastersalomon,1970,nru5561054,1785,d4 e6 e4 d5 exd5 Qxd5 Nc3 Bb4 Ne2 Nf6 Bd2 Bxc3 Bxc3 Ne4 Bb4 a5 Ba3 b5 Nf4 Qg5 Qf3 Bb7 h4 Qf6 Bxb5+ Nd7 O-O-O g5 hxg5 Qxg5 Rh5 Qg7 Bxd7+ Kxd7 d5 exd5 Qxe4 Rae8 Qf5+ Kd8 Nxd5 Re6 Nf4+ Kc8 Nxe6 fxe6 Qxe6+ Kb8 Rb5 Qxg2 Qd5 Qxd5 Rdxd5 c6 Rxb7+ Kxb7 Rxa5 h5 Rg5 h4 Rg1 h3 Bd6 Rh5 c4 Ka6 b4 Kb6 Kc2 Kb7 a4 Kb6 Bc5+ Kc7 Be3 Kd7 a5 Kc7 Rg7+ Kc8 Rg1 Kb7 a6+ Kxa6 Rg7 h2 Ra7#
3739,QRt22MaG,True,1503773670606.0,1503774749818.0,87,bigbrother101,1295,jason_kno,1238,e4 e5 Nf3 Bd6 Bc4 Nf6 Ng5 Qe7 Nxf7 O-O Nxd6+ Kh8 Nf7+ Kg8 Nxe5+ d5 O-O dxc4 Nxc4 Nxe4 Re1 Qg5 Rxe4 Bh3 Ne3 Nc6 d3 Ne5 Kh1 Rxf2 Ng4 Nxg4 Bxg5 Raf8 Rf4 Bxg2+ Kg1 Rf1+ Rxf1 Bxf1 Qxg4 Be2 Qxe2 b5 Qe6+ Rf7 Qe8+ Rf8 Qxf8+ Kxf8 Nd2 h6 Bxh6 gxh6 Re1 c5 c3 a5 b3 a4 bxa4 bxa4 d4 c4 d5 a3 d6 h5 d7 Kg7 d8=R Kg6 Rd5 Kf6 Rxh5 Kg6 Ra5 Kf6 Nxc4 Kg6 Rf1 Kg7 Ra6 Kg8 Ra7 Kh8 Rf8#
3740,Rflu87ZJ,False,1504440035025.0,1504440526716.0,43,amo_0,1993,emiracle,1500,d4 e6 c4 d5 Nc3 dxc4 Nf3 Bb4 e3 c5 Bxc4 cxd4 exd4 Bxc3+ bxc3 Ne7 O-O O-O Bg5 f6 Bc1 Qa5 Qb3 Qf5 Ba3 Nbc6 Nh4 Qe4 Rfe1 Qxh4 Bxe6+ Bxe6 Qxe6+ Rf7 d5 Nd8 Qd7 Qa4 Qxa4 Nxd5 Qe8+ Rf8 Qxf8#
3741,422oFLtz,True,1494240000000.0,1494240000000.0,51,ricsersa,1487,dibox,1200,e4 e5 c4 d5 cxd5 Bc5 d3 f5 exf5 Bxf5 Nf3 e4 dxe4 Bxe4 Be2 Nf6 Nc3 O-O Nxe4 Nxe4 O-O c6 Bc4 cxd5 Bxd5+ Kh8 Bxe4 Qe7 Bg5 Qxe4 Qb3 Nd7 Nd2 Qg4 Be3 Ne5 Bxc5 b6 Bxf8 Rxf8 Qa3 Rf4 f3 Qf5 b4 Qc2 Rac1 Qxd2 Rc8+ Rf8 Rxf8#
3742,ekD0fldb,True,1474020000000.0,1474020000000.0,33,darby74,1916,sergeypolozhiev,2001,e4 e5 Bc4 Nc6 d3 Bc5 Ne2 h6 O-O Nge7 Kh1 Ng6 f4 exf4 Nxf4 Nxf4 Bxf4 O-O Qh5 Qe7 Bxh6 gxh6 Qg6+ Kh8 Qxh6+ Kg8 Qg6+ Kh8 Bxf7 Rxf7 Rxf7 Ne5 Qh7#
3743,nTD5VGd6,True,1490105849499.0,1490106747301.0,54,mazpharaoh,1398,thejollyfellow,1436,e4 d5 e5 c5 d4 Nc6 c3 cxd4 cxd4 e6 b3 Bb4+ Bd2 a5 a3 Bxd2+ Qxd2 Qb6 Qg5 g6 Nf3 Nge7 g4 O-O h4 Nxd4 Nxd4 Qxd4 Ra2 Qe4+ Re2 Qxb1+ Kd2 Nc6 h5 Nd4 Re3 Nxb3+ Ke2 Nd4+ Kd2 Bd7 hxg6 fxg6 Qe7 Rxf2+ Re2 Qb2+ Ke1 Rxf1+ Kxf1 Qxe2+ Kg1 Nf3#
3744,qcLDBTC4,True,1500780000000.0,1500780000000.0,152,danichivas,1708,dkattir,1726,e4 c5 Nf3 Nc6 Bb5 Nd4 Nxd4 cxd4 Bd3 e5 c3 Bc5 cxd4 Bxd4 Nc3 a6 b3 Qb6 O-O Ne7 Bb2 d6 Nd5 Nxd5 Bxd4 Qxd4 exd5 Qxd3 Re1 Qxd5 Rc1 O-O Re3 Bd7 Rcc3 f5 Red3 Qf7 Rxd6 Bc6 Qe2 e4 h3 Rfd8 Rxd8+ Rxd8 Qe3 f4 Qb6 Rf8 Qd4 Qf6 Qc4+ Kh8 Qc5 f3 g3 e3 Qxe3 Re8 Qa7 Re1+ Kh2 Re8 h4 g5 Rc4 gxh4 Rxh4 Qe5 Qd4 Qxd4 Rxd4 Kg7 Kh3 Re4 Rxe4 Bxe4 Kg4 Kf6 Kf4 Bd5 d4 a5 g4 b5 g5+ Kg6 Ke5 Bc6 d5 Be8 Ke6 Kxg5 d6 h5 d7 Bxd7+ Kxd7 h4 Kc6 a4 b4 h3 Kxb5 a3 Ka4 h2 Kxa3 h1=Q Ka4 Qd1+ Ka5 Qd5+ b5 Qxa2+ Kb6 Qe6+ Ka5 Qe1+ Ka6 Qxf2 b6 Qxb6+ Kxb6 f2 Kc5 f1=Q Kd4 Qe2 Kc3 Kf4 Kd4 Qe3+ Kd5 Qe4+ Kd6 Kf5 Kc5 Ke5 Kb5 Kd5 Kb6 Qc4 Ka5 Qb3 Ka6 Kc5 Ka7 Kc6 Ka8 Qb7#
3745,A8YuGP19,False,1452550000000.0,1452560000000.0,80,tandemchess2,1500,jposthuma,2154,e4 c6 Nf3 d5 exd5 cxd5 g3 Nf6 Bg2 Nc6 d4 Bf5 Nh4 Bg6 Nxg6 hxg6 Bf4 e6 Bg5 Qb6 b3 Qxd4 Qxd4 Nxd4 Kd1 Ng4 Be3 Nxe3+ fxe3 Nf5 Ke2 Bc5 Nc3 Nxe3 Bf3 Nxc2 Rac1 Nd4+ Ke3 Nxb3+ Kf4 Nxc1 Rxc1 g5+ Kxg5 Be3+ Kg4 Bxc1 Nb5 Ke7 h4 Rac8 Nd4 Rc4 Kh3 Rxd4 Be2 g5 Bb5 gxh4 gxh4 Rhxh4+ Kg3 Rhg4+ Kf3 Rgf4+ Ke2 Rfe4+ Kf3 Re3+ Kf2 Rb4 a4 Rb2+ Kf1 Rh3 Kg1 Be3+ Kf1 Rh1#
3746,PcXdgcJJ,True,1504020000000.0,1504030000000.0,92,locomotora,1414,tfeng,1624,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O g6 d4 exd4 Nxd4 Bg7 Nxc6 Nxc6 Bxc6 bxc6 Nc3 Bxc3 bxc3 Ba6 Re1 Qe7 e5 O-O-O Rb1 Rde8 Rb4 c5 Ra4 Kb7 Qf3+ c6 c4 d6 Qb3+ Ka8 Rxa6 dxe5 Rxc6 Qd7 Qb2 Qxc6 Rxe5 Rxe5 Qxe5 Rd8 h3 Rd1+ Kh2 Rxc1 Qh8+ Kb7 Qb2+ Kc7 Qxc1 Qd6+ g3 Kc6 Qh6 Qf6 Qxh7 Qxf2+ Kh1 Qe1+ Kg2 Qe2+ Kg1 Qd1+ Kf2 Qxc2+ Ke1 Qb1+ Ke2 Qxa2+ Kd3 Qb3+ Ke4 Qxc4+ Ke5 Qe6+ Kf4 Qf5+ Ke3 Qe5+ Kf3 Qf6+ Kg4 Qf5+ Kh4 f6 g4 Qf2#
3747,Ccn7SY1e,True,1501970000000.0,1501970000000.0,72,goodb0dy,1017,bischopscup,1122,e4 Nc6 Nf3 e5 Bc4 Nf6 d3 d5 Bb3 dxe4 dxe4 Qxd1+ Kxd1 Bc5 Nc3 O-O Nb5 a6 Nc3 Bg4 Re1 Bxf2 Re2 Rad8+ Bd5 Bd4 Rd2 Nxd5 Nxd5 b5 Rd3 Na5 Bg5 Rd6 h3 Bxb2 Ne7+ Kh8 Rb1 Rxd3+ Ke1 Bc3+ Ke2 Rd6 hxg4 Nc4 Nf5 f6 Bh4 Rd7 Rb3 Ba5 Nxe5 Rd2+ Ke1 Nxe5 c3 Rxg2 Kf1 Rxg4 Bf2 Rxe4 Bc5 Rf4+ Kg2 Rd8 Ne3 Rd2+ Kg3 g5 c4 Rf3#
3748,F0UHiQHg,True,1503830000000.0,1503830000000.0,53,luho,2054,arda2828,1636,d4 e6 c4 d5 Nc3 Nf6 cxd5 exd5 Bg5 Nc6 e3 Bb4 Bd3 O-O Ne2 Re8 O-O h6 Bh4 Qd6 Bg3 Qe6 Nf4 Qe7 Nfxd5 Nxd5 Nxd5 Qf8 Nxc7 Rxe3 fxe3 Rb8 Nd5 Bd6 Qf3 Bxg3 Qxg3 Be6 Nf4 Bd7 Bc4 Nb4 Nh5 g6 Bxf7+ Kh8 Qxg6 Nc6 Rf6 Ne7 Qxh6+ Qxh6 Rxh6#
3749,LiG9Jd4R,True,1476996230422.0,1476997455241.0,63,chesslearningpro,1619,enricolord,1191,d4 Nc6 e3 d5 Bd3 Nf6 Nc3 Bg4 f3 Bh5 e4 e6 e5 Nd7 Be2 Bb4 Bd2 O-O f4 Bxe2 Ngxe2 f5 a3 Ba5 b4 Bb6 Be3 a5 b5 Na7 Na4 Nxb5 Nxb6 cxb6 a4 Nc7 Rc1 b5 axb5 Nxb5 c4 Nc7 cxd5 Nxd5 Bf2 Rc8 Rxc8 Qxc8 O-O Nc3 Nxc3 Qxc3 Be1 Qc4 Bxa5 Ra8 Bd2 Ra2 Be3 Nb6 Qh5 Qc3 Qe8#
3750,odjhcBPg,True,1450567552108.0,1450569249377.0,77,chaose,1793,offtherook,1857,e4 e6 d4 d5 e5 c5 Nf3 Nc6 c4 dxc4 Be3 cxd4 Nxd4 Nxe5 Nc3 Nf6 Bxc4 Nxc4 Qa4+ Bd7 Qxc4 Rc8 Qb3 b6 O-O Be7 Rad1 O-O Ndb5 a6 Nd6 Bxd6 Rxd6 b5 Rfd1 Qc7 Bg5 Bc6 Bxf6 gxf6 Ne2 Bd5 Qg3+ Kh8 Nc3 Rg8 Nxd5 exd5 Qf4 Rg6 g3 Qc4 Rxf6 Qxf4 Rxf4 Rc2 Rxf7 Rd6 Re1 Rd8 Ra7 d4 Rd1 d3 Kf1 Rxb2 Rxa6 Rf8 Rxd3 Rfxf2+ Ke1 Rxh2 Rd8+ Kg7 Rd7+ Kf8 Ra8#
3751,cKAasAuS,True,1484492235860.0,1484492630866.0,27,t5b5,1673,sagansaxo,1624,e4 e5 Bc4 Nc6 Qf3 f6 c3 Nge7 d4 exd4 cxd4 Nxd4 Qd3 c5 Nf3 Nxf3+ Qxf3 d6 Nc3 a6 O-O Nc6 Qh5+ g6 Qd5 Bg7 Qf7#
3752,NkKoPZ8J,True,1466037160183.0,1466037265275.0,22,norwaymc,1006,ospreyt,1375,e4 e5 d4 f5 Nc3 Bb4 Bd2 Nf6 Nd5 fxe4 Nxf6+ Qxf6 Bxb4 Nc6 Bc3 exd4 Bxd4 Nxd4 c3 e3 cxd4 Qxf2#
3753,3i1d26jT,True,1493587742690.0,1493588714712.0,90,marigw,967,pedro-k77,999,d4 d5 c4 b6 cxd5 Qxd5 Qb3 Bb7 Qxd5 Bxd5 Nc3 Bb7 Nd5 Bxd5 e3 Nc6 f4 Nb4 Bb5+ c6 Bxc6+ Bxc6 e4 Nc2+ Kd1 Nxa1 d5 Ba4+ Ke2 Nc2 e5 Nb4 d6 Nxa2 Bd2 exd6 exd6 Bxd6 f5 Be7 Nf3 Bf6 g4 Bxb2 Rb1 Bf6 Rb4 Nxb4 Bxb4 Nh6 h4 Nxg4 h5 Be7 Bxe7 Kxe7 Ng5 Rae8 Ne6 fxe6 fxe6 Kxe6 Kf3 Nf6 Kf4 Nxh5+ Kg5 Nf6 Kf4 Rhf8 Kg5 Ng8 Kh5 Rf1 Kg5 Nf6 Kh4 Kf5 Kg3 Re2 Kh4 Rff2 Kg3 Bd1 Kh4 Rc2 Kg3 Rfe2 Kf3 Rc3#
3754,JnoltEDM,True,1493580000000.0,1493580000000.0,115,nullbyte,1694,irajic,1755,d4 d5 c4 e6 a3 Nf6 Nc3 Be7 Nf3 O-O Bf4 Nbd7 e3 c6 Bd3 b6 cxd5 cxd5 Rc1 Ng4 h3 Ngf6 O-O Bb7 Qe2 Ne8 Ba6 Bxa6 Qxa6 Ndf6 Nb5 Qd7 Nc7 Nxc7 Rxc7 Qd8 Rfc1 Bd6 Bxd6 Qxd6 Rxa7 Rxa7 Qxa7 g6 Ne5 Ne4 Rc6 Qb8 Qxb6 Qxb6 Rxb6 Kg7 Rb7 Nd6 Rb6 Nc4 Rb7 Nxe5 dxe5 Rc8 a4 Rc1+ Kh2 Ra1 b3 Ra2 Kg3 g5 Ra7 h5 b4 Kg6 b5 f6 exf6 Kxf6 b6 Kf5 b7 h4+ Kf3 Rb2 a5 e5 g3 e4+ Kg2 Kg6 g4 Kf6 a6 Ke5 Ra8 d4 exd4+ Kxd4 b8=Q Rxb8 Rxb8 e3 fxe3+ Kxe3 a7 Kf4 Kh2 Ke3 Rd8 Kf3 Rd7 Kf4 Re7 Kf3 a8=R Kf4 Rf8#
3755,Y4TnHYh9,True,1503920575360.0,1503921641756.0,123,afshinoo7,1730,az_99,1753,c4 e5 Nc3 Nf6 e4 Nc6 g3 Bc5 Bg2 O-O Nge2 d6 O-O Bg4 h3 Bh5 Kh2 g5 g4 Bg6 d3 h6 f3 Kg7 Ng3 Rh8 Nf5+ Bxf5 gxf5 Nh5 a3 Nf4 Bxf4 exf4 Rb1 g4 fxg4 Qg5 Nd5 Bb6 Nxf4 Nd4 Nh5+ Kf8 b4 Rb8 Qc1 Ne2 Qxg5 hxg5 Nf6 Ke7 Nd5+ Kd7 Rbe1 Nf4 Nxf4 gxf4 Rxf4 c5 b5 a6 a4 Rh4 bxa6 bxa6 Rb1 Bc7 Rxb8 Bxb8 Kg3 Rh7 Rf1 a5 Rb1 Bc7 h4 f6 Rb7 Kc8 Rb5 d5+ Kh3 dxc4 dxc4 Re7 Rxc5 Kd8 Rd5+ Ke8 g5 fxg5 hxg5 Rh7+ Kg4 Rh2 Rd2 Be5 f6 Kf7 Kf5 Bc7 Rd7+ Ke8 Rxc7 Rxg2 Rg7 Rc2 g6 Rxc4 f7+ Kf8 Rg8+ Ke7 f8=Q+ Kd7 Qf7+ Kd6 Qxc4 Kd7 Rg7+ Kd6 Qd5#
3756,XHk0Q6Bq,True,1486370000000.0,1486370000000.0,52,chessmolester,1785,cvbj,1489,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O h4 Nc6 Bg5 d6 e3 Bf5 Be2 h6 Bf4 Ne4 Nd2 e5 dxe5 Nxc3 bxc3 Nxe5 g4 Nd3+ Kf1 Nxf4 exf4 Bd7 h5 Qf6 hxg6 Qxf4 gxf7+ Rxf7 f3 Bxc3 Qc2 Bxa1 Ne4 Bxg4 c5 Bxf3 Bxf3 Qxf3+ Nf2 Qxh1+ Ke2 Re8+ Kd3 Qd5#
